Frame,Predicted_X,Predicted_Z,Ground_Truth_X,Ground_Truth_Z,Error_X,Error_Z
0,0.6003531041539601,0.7873482113061362,3.214096e-14,-4.041212e-14,0.600353104153928,0.7873482113061766
1,-0.27191117561471223,1.189854535343971,0.003879738,0.8085136,0.27579091361471225,0.38134093534397084
2,0.18309782006872027,2.0338460279549015,0.007192398,1.630418,0.17590542206872029,0.4034280279549016
3,0.9015635175514531,2.7443942112264406,0.02045472,2.389887,0.8811087975514531,0.3545072112264407
4,-0.11025225481415069,2.8526963804173056,0.02958663,3.173915,0.1398388848141507,0.3212186195826945
5,-1.070967407907078,3.157936287673808,0.03335121,3.898587,1.1043186179070779,0.7406507123261918
6,-0.944809999755795,2.212843191574933,0.03816708,4.630767,0.9829770797557951,2.4179238084250665
7,-0.47564657923807274,3.053797756055637,0.05059318,5.321596,0.5262397592380728,2.2677982439443634
8,-1.2638240570713433,3.718291545009243,0.05170819,5.969282,1.3155322470713433,2.250990454990757
9,-0.9314615428440236,4.649786672372677,0.06247458,6.584575,0.9939361228440236,1.9347883276273228
10,-0.6019583826277709,3.723014863754874,0.07747077,7.17943,0.6794291526277709,3.456415136245126
11,-0.7873210244207912,2.7628053779179886,0.09159598,7.763325,0.8789170044207912,5.000519622082011
12,-0.1359331851680362,3.5445733812172238,0.07806213,8.294502,0.21399531516803622,4.749928618782776
13,0.421364826795003,4.3488922930748135,0.05269462,8.771047,0.36867020679500295,4.422154706925186
14,0.42164832974530037,5.366160155239438,0.04539942,9.219163,0.37624890974530034,3.853002844760562
15,0.7527751940240826,6.289866342400038,0.03629999,9.647129,0.7164752040240826,3.3572626575999616
16,0.9001284657977922,5.332597209724565,0.04725479,10.0472,0.8528736757977922,4.7146027902754355
17,0.9417339021035124,6.370819901514726,0.04201541,10.4353,0.8997184921035124,4.064480098485274
18,1.0864256282356066,7.336005876914109,0.03769119,10.75569,1.0487344382356065,3.41968412308589
19,0.9720153871631871,8.294298184763077,0.0317648,11.04825,0.9402505871631871,2.7539518152369222
20,1.1860218540881633,9.27761824276722,0.05072266,11.32402,1.1352991940881634,2.046401757232781
21,0.9706370310855508,10.242552323154648,0.07039616,11.57202,0.9002408710855507,1.3294676768453524
22,0.06601346252301077,9.825503474520827,0.095297,11.79524,0.029283537476989238,1.9697365254791723
23,0.0745481339021277,10.843084112663535,0.09028128,11.89602,0.01573314609787231,1.0529358873364654
24,0.5753663253963206,11.670016351104591,0.09669037,12.008,0.4786759553963206,0.337983648895408
25,0.7374982523444883,10.698174576248103,0.1064885,12.10436,0.6310097523444883,1.4061854237518965
26,1.2999792881386605,11.512625889257137,0.112343,12.19147,1.1876362881386604,0.6788441107428635
27,0.9705160324621052,12.490091673912133,0.1244047,12.28097,0.8461113324621051,0.20912167391213288
28,1.3342475060333796,11.615304698166776,0.1056002,12.29323,1.2286473060333796,0.6779253018332234
29,1.4473670423975524,10.639698556804705,0.1073966,12.33543,1.3399704423975525,1.695731443195296
30,1.1325097635020813,11.606482661213045,0.1060557,12.36696,1.0264540635020813,0.7604773387869557
31,1.0916427301726752,12.633111783895172,0.1205438,12.42383,0.9710989301726752,0.2092817838951717
32,0.7460348818832159,11.784274094389874,0.1175632,12.44527,0.6284716818832159,0.6609959056101271
33,1.3694197204560465,12.607816502101063,0.1252757,12.48072,1.2441440204560466,0.12709650210106282
34,1.2198208447578767,11.66941785830818,0.1270332,12.5006,1.0927876447578766,0.831182141691821
35,2.2062271532379247,11.821545783334093,0.1425398,12.54514,2.063687353237925,0.7235942166659068
36,2.4321873754295367,12.780003850838368,0.1569458,12.59012,2.2752415754295368,0.1898838508383669
37,2.108071017629199,13.751399609382974,0.1601825,12.6296,1.947888517629199,1.1217996093829736
38,1.7366590827636545,14.714320634790107,0.1504195,12.65651,1.5862395827636546,2.0578106347901066
39,1.9592380986532878,15.679480645453392,0.1515087,12.70288,1.8077293986532879,2.9766006454533915
40,2.9462871590691115,15.780650272240345,0.155181,12.75494,2.7911061590691117,3.025710272240346
41,2.975373430846538,16.775817426638014,0.1567734,12.80649,2.8186000308465378,3.9693274266380136
42,3.389920827848918,15.8714847446887,0.146149,12.8366,3.243771827848918,3.0348847446887
43,3.294103551130169,16.88486868134019,0.1313744,12.86669,3.162729151130169,4.01817868134019
44,2.5057132506811635,17.529195777969495,0.1281229,12.9243,2.3775903506811633,4.604895777969494
45,3.006095462964766,18.42404751835336,0.1181032,12.9866,2.8879922629647656,5.437447518353359
46,3.5011460310812526,17.535680914086907,0.1134195,13.07848,3.3877265310812525,4.457200914086906
47,2.7683142239671494,18.279630515194075,0.07784537,13.14705,2.6904688539671495,5.132580515194075
48,3.270724770452683,19.123100453422385,0.04601114,13.25183,3.224713630452683,5.871270453422385
49,3.208922114181702,20.16457119081787,0.002378998,13.36218,3.206543116181702,6.80239119081787
50,3.770386397513745,19.312033079972228,-0.03834925,13.51464,3.808735647513745,5.7973930799722275
51,3.496014907708595,20.345361464729105,-0.1027432,13.66245,3.598758107708595,6.682911464729106
52,3.2648840603670455,21.426046239251406,-0.1784095,13.8467,3.4432935603670454,7.5793462392514055
53,2.9918813503196544,22.456126015174135,-0.263549,14.04914,3.255430350319654,8.406986015174136
54,2.3334121008440927,23.275359245453597,-0.3773915,14.23718,2.7108036008440926,9.038179245453597
55,2.836003638470388,22.342392835727225,-0.4912886,14.46594,3.327292238470388,7.876452835727225
56,2.741764660112063,23.450579978105,-0.6372956,14.69815,3.379060260112063,8.752429978105
57,2.2191853712015908,24.368844273070327,-0.8037392,14.9181,3.0229245712015906,9.450744273070326
58,2.6923576712897956,23.492360226156375,-0.9848121,15.16902,3.6771697712897957,8.323340226156375
59,2.349503376143108,24.504344834457825,-1.171897,15.40908,3.521400376143108,9.095264834457826
60,1.6324283257326515,25.28520341933976,-1.393517,15.59951,3.0259453257326516,9.685693419339758
61,1.3675173878136855,26.342744076762585,-1.628279,15.83724,2.9957963878136855,10.505504076762586
62,1.9393020962596204,25.48663353810424,-1.909394,16.031,3.84869609625962,9.455633538104241
63,1.1945775351206946,26.295946345903463,-2.18364,16.25791,3.3782175351206947,10.038036345903464
64,0.5005227442069332,27.0535400405823,-2.477419,16.48134,2.977941744206933,10.572200040582299
65,1.366878700799916,26.46647687553494,-2.812854,16.65771,4.179732700799916,9.808766875534939
66,0.560862355985717,27.21963633295221,-3.168635,16.89162,3.729497355985717,10.32801633295221
67,1.4056402346082104,26.596125613582977,-3.558518,17.11347,4.9641582346082105,9.482655613582978
68,0.42946095381944027,27.055284044871367,-3.975381,17.29265,4.4048419538194405,9.762634044871369
69,-0.4454553585015496,27.677760849110612,-4.410526,17.49197,3.9650706414984502,10.185790849110614
70,-1.3991317742482046,28.149606607523346,-4.868512,17.62521,3.469380225751795,10.524396607523347
71,-2.3244066746076397,28.635558645497028,-5.372255,17.79999,3.0478483253923603,10.835568645497027
72,-1.4892954647711931,29.261140929703163,-5.887262,17.95787,4.397966535228806,11.303270929703164
73,-1.994649618069646,30.237499293159377,-6.444529,18.049,4.449879381930354,12.188499293159378
74,-2.881620879976874,30.79105690544812,-7.011137,18.15574,4.129516120023126,12.635316905448118
75,-3.9354441235971587,30.98995400837183,-7.603442,18.24184,3.6679978764028416,12.748114008371829
76,-4.942585915459318,31.11247860799098,-8.252992,18.28627,3.3104060845406824,12.826208607990981
77,-5.8379243806427805,31.62956810656544,-8.902786,18.33142,3.0648616193572202,13.298148106565439
78,-6.370290907786493,30.823371385986864,-9.593783,18.33353,3.2234920922135073,12.489841385986864
79,-6.839531737058715,31.765124755550186,-10.27763,18.32822,3.438098262941285,13.436904755550184
80,-7.653919882982178,32.41737605533641,-10.99243,18.29695,3.3385101170178224,14.120426055336413
81,-8.666755023696034,32.45422398234748,-11.73793,18.2624,3.0711749763039666,14.19182398234748
82,-9.57677456733487,32.91657652798447,-12.54144,18.22514,2.9646654326651305,14.691436527984468
83,-8.739181832673314,33.37974210005372,-13.31623,18.17976,4.577048167326685,15.199982100053717
84,-8.452929991598868,32.424339179331064,-14.12357,18.13721,5.670640008401133,14.287129179331064
85,-9.429857027521965,32.53830781758166,-14.93036,18.09812,5.500502972478035,14.44018781758166
86,-8.703808638688594,33.13152083960252,-15.80118,18.07756,7.0973713613114064,15.053960839602524
87,-8.657201189354085,32.15253996640479,-16.66008,18.04356,8.002878810645916,14.108979966404789
88,-9.509217220289676,32.64777276459248,-17.55346,18.00715,8.044242779710325,14.640622764592482
89,-10.18474638223316,33.43029542410059,-18.44036,17.98098,8.255613617766839,15.449315424100593
90,-11.189727345902435,33.36435421144425,-19.38035,17.94148,8.190622654097565,15.422874211444253
91,-12.162943376351048,33.39067907554027,-20.30903,17.89376,8.146086623648952,15.49691907554027
92,-12.331652796756284,32.52594987890198,-21.26054,17.84686,8.928887203243715,14.679089878901983
93,-13.305021122200204,32.295606334205445,-22.23204,17.7912,8.927018877799798,14.504406334205445
94,-14.266472235733177,32.083721702175026,-23.2266,17.73257,8.960127764266824,14.351151702175027
95,-15.113710447098795,31.57416620862934,-24.25401,17.67332,9.140299552901206,13.90084620862934
96,-16.054717941067974,31.280120877674364,-25.29453,17.61259,9.239812058932028,13.667530877674363
97,-15.135961444059662,31.498245696354044,-26.34037,17.55519,11.204408555940338,13.943055696354044
98,-16.145918657991352,31.326325312987986,-27.37967,17.49961,11.233751342008649,13.826715312987986
99,-17.13652780079727,31.03720463791356,-28.42035,17.43663,11.283822199202728,13.60057463791356
100,-18.018865419622095,31.419565024523827,-29.53257,17.38267,11.513704580377905,14.036895024523826
101,-19.02432973181613,31.337189217508428,-30.65335,17.32554,11.629020268183869,14.011649217508428
102,-20.011857013638718,31.17156331417491,-31.73535,17.25923,11.723492986361283,13.912333314174912
103,-20.614280430432437,30.38465117219516,-32.8401,17.18702,12.225819569567562,13.197631172195159
104,-21.570676537655412,30.093668479053036,-33.93642,17.10564,12.365743462344586,12.988028479053035
105,-22.340537653584956,29.526701159260526,-35.06183,17.01234,12.721292346415044,12.514361159260528
106,-23.297366673336377,29.766258730963376,-36.17205,16.91299,12.874683326663622,12.853268730963375
107,-24.206154076103562,29.277800176174807,-37.29835,16.8108,13.092195923896437,12.467000176174807
108,-25.113896477040097,28.911931526054254,-38.40568,16.70138,13.2917835229599,12.210551526054253
109,-26.15277558554357,29.017728286605614,-39.52742,16.58923,13.37464441445643,12.428498286605613
110,-27.03867471121734,28.680964976443683,-40.62925,16.48346,13.59057528878266,12.197504976443682
111,-27.98045956997006,28.293475994878328,-41.72631,16.37621,13.74585043002994,11.917265994878328
112,-28.872762601326436,27.954989773298667,-42.82445,16.26519,13.951687398673563,11.689799773298667
113,-29.768001632636135,27.59023668616576,-43.92347,16.15263,14.155468367363866,11.437606686165761
114,-30.644552525032015,27.212003508597938,-45.02105,16.01244,14.376497474967987,11.199563508597937
115,-31.572788850745965,26.926746635518892,-46.1246,15.87466,14.551811149254036,11.052086635518892
116,-32.52181064877691,26.622163487321128,-47.23304,15.73585,14.71122935122309,10.886313487321129
117,-33.458617739203156,26.367121914018817,-48.34697,15.61279,14.888352260796843,10.754331914018817
118,-34.43333455884586,26.230430045215314,-49.44347,15.45981,15.01013544115414,10.770620045215315
119,-35.41426874768409,25.95490821423651,-50.55227,15.33206,15.13800125231591,10.62284821423651
120,-35.28372246494795,25.02459271350538,-51.67686,15.19243,16.39313753505205,9.832162713505381
121,-36.15188797527858,24.758488288929232,-52.79743,15.05126,16.645542024721422,9.707228288929233
122,-36.94776713260712,24.51929152191878,-53.92582,14.89226,16.978052867392883,9.62703152191878
123,-37.866329859961795,24.306465724979976,-55.03106,14.74256,17.164730140038202,9.563905724979977
124,-38.635879280276654,23.997685477110622,-56.14945,14.57561,17.513570719723347,9.422075477110623
125,-39.50076403849979,23.75874003945924,-57.27099,14.44475,17.77022596150021,9.31399003945924
126,-38.9853979517945,24.294837036214634,-58.40183,14.32993,19.416432048205493,9.964907036214635
127,-39.55458664393024,23.905708872851132,-59.53937,14.21939,19.984783356069755,9.686318872851132
128,-40.185034008370096,23.36635024732092,-60.67988,14.13022,20.4948459916299,9.23613024732092
