Frame,Predicted_X,Predicted_Z,Ground_Truth_X,Ground_Truth_Z,Error_X,Error_Z
0,-0.0485650988077583,0.9956627831996473,3.214096e-14,-4.041212e-14,0.04856509880779044,0.9956627831996877
1,-0.13547101388053953,1.9899446069880622,0.003879738,0.8085136,0.13935075188053953,1.181431006988062
2,-0.13466860387848406,2.9862720700464997,0.007192398,1.630418,0.14186100187848405,1.3558540700464998
3,-0.353608589324982,3.9601686220292485,0.02045472,2.389887,0.374063309324982,1.5702816220292486
4,-0.5044085475022247,4.9486523183959825,0.02958663,3.173915,0.5339951775022247,1.7747373183959825
5,-0.5297718379647945,5.947154076320525,0.03335121,3.898587,0.5631230479647945,2.0485670763205253
6,-0.49310325598166543,6.943341410392567,0.03816708,4.630767,0.5312703359816654,2.3125744103925676
7,-0.39537144115594913,7.933783900875554,0.05059318,5.321596,0.44596462115594915,2.6121879008755533
8,-0.4314211696932678,8.928753545838358,0.05170819,5.969282,0.4831293596932678,2.9594715458383583
9,-0.3866051221721353,9.926652585131189,0.06247458,6.584575,0.4490797021721353,3.3420775851311886
10,-0.3397851741058505,10.92126877666508,0.07747077,7.17943,0.41725594410585054,3.7418387766650802
11,-0.2307438490335206,11.912263575814375,0.09159598,7.763325,0.3223398290335206,4.148938575814375
12,-0.21468954130728515,12.910887701026649,0.07806213,8.294502,0.29275167130728513,4.616385701026649
13,-0.1462483267538015,13.90887058436206,0.05269462,8.771047,0.1989429467538015,5.13782358436206
14,0.06422276480683756,14.884977840171322,0.04539942,9.219163,0.018823344806837554,5.665814840171322
15,0.045378948294841445,15.883427939930844,0.03629999,9.647129,0.009078958294841448,6.236298939930844
16,-0.037297555853721506,16.874638634516216,0.04725479,10.0472,0.08455234585372151,6.827438634516216
17,0.009425559209320498,17.870083869461226,0.04201541,10.4353,0.032589850790679505,7.434783869461226
18,0.18105228133656945,18.85176201665736,0.03769119,10.75569,0.14336109133656944,8.096072016657361
19,0.3781629952887759,19.82892220080503,0.0317648,11.04825,0.3463981952887759,8.780672200805032
20,0.2043573179208852,20.808284647347996,0.05072266,11.32402,0.1536346579208852,9.484264647347995
21,-0.27658919263441495,21.681650996825372,0.07039616,11.57202,0.34698535263441493,10.109630996825372
22,-0.14365078155425612,22.669326824712787,0.095297,11.79524,0.2389477815542561,10.874086824712787
23,-0.17643651676597438,23.66451104638128,0.09028128,11.89602,0.2667177967659744,11.768491046381278
24,0.7702255818879442,23.9726540979806,0.09669037,12.008,0.6735352118879442,11.964654097980603
25,1.0111525815360114,24.939411037510542,0.1064885,12.10436,0.9046640815360114,12.835051037510542
26,0.8398086045241901,25.919377932458943,0.112343,12.19147,0.7274656045241902,13.727907932458942
27,0.7700563215611314,26.912975973943468,0.1244047,12.28097,0.6456516215611313,14.632005973943468
28,0.7430110900927757,27.909221798099512,0.1056002,12.29323,0.6374108900927756,15.615991798099513
29,1.1079258095474251,28.839026771584702,0.1073966,12.33543,1.0005292095474252,16.503596771584704
30,1.4032537374265321,29.794294496980395,0.1060557,12.36696,1.2971980374265322,17.427334496980393
31,1.6649648006811018,30.760207573669827,0.1205438,12.42383,1.5444210006811017,18.33637757366983
32,1.7468849638993424,29.762970203359263,0.1175632,12.44527,1.6293217638993425,17.317700203359262
33,1.837433406339034,30.760866694956274,0.1252757,12.48072,1.712157706339034,18.280146694956272
34,2.020451292856041,31.74832656439179,0.1270332,12.5006,1.8934180928560411,19.24772656439179
35,1.6044013860000235,32.64174581213734,0.1425398,12.54514,1.4618615860000235,20.096605812137337
36,1.4804051673837328,33.64258044958036,0.1569458,12.59012,1.323459367383733,21.05246044958036
37,1.401363342237535,34.64877620422811,0.1601825,12.6296,1.2411808422375348,22.019176204228113
38,1.6009436474086591,35.63438294154995,0.1504195,12.65651,1.4505241474086592,22.97787294154995
39,1.581318599909575,36.64523842797497,0.1515087,12.70288,1.429809899909575,23.942358427974966
40,1.1764826811900866,37.56223887919716,0.155181,12.75494,1.0213016811900866,24.807298879197162
41,1.009560076256957,38.557326273342404,0.1567734,12.80649,0.8527866762569569,25.750836273342404
42,0.8860041605472446,39.57547387730856,0.146149,12.8366,0.7398551605472447,26.73887387730856
43,1.0178969137077816,40.598828884843414,0.1313744,12.86669,0.8865225137077816,27.732138884843415
44,0.7426719564785713,41.58365728573968,0.1281229,12.9243,0.6145490564785713,28.65935728573968
45,0.47487395483238626,42.583699804352605,0.1181032,12.9866,0.35677075483238624,29.597099804352606
46,0.7357028784372728,41.58438871199935,0.1134195,13.07848,0.6222833784372728,28.505908711999353
47,1.687752961855642,41.94453523649824,0.07784537,13.14705,1.609907591855642,28.79748523649824
48,1.3598501160220022,42.93720900275616,0.04601114,13.25183,1.3138389760220022,29.685379002756164
49,1.0424570216239737,43.92096293421935,0.002378998,13.36218,1.0400780236239737,30.558782934219344
50,0.8977608590127364,44.965784543057495,-0.03834925,13.51464,0.9361101090127364,31.451144543057495
51,0.4160661122773789,44.078853093173365,-0.1027432,13.66245,0.5188093122773789,30.416403093173365
52,-0.08162879491321035,45.00903426766794,-0.1784095,13.8467,0.09678070508678965,31.162334267667944
53,-0.36247564486381145,46.017730824179246,-0.263549,14.04914,0.09892664486381147,31.968590824179245
54,-0.9601240446845609,46.894477133819954,-0.3773915,14.23718,0.5827325446845609,32.65729713381995
55,-1.578077334012323,47.76912959984509,-0.4912886,14.46594,1.086788734012323,33.30318959984508
56,-2.1799940843112293,48.655077292465016,-0.6372956,14.69815,1.5426984843112295,33.95692729246502
57,-2.8553814701573734,49.488894735515196,-0.8037392,14.9181,2.0516422701573735,34.57079473551519
58,-3.612878241485796,50.254498014638344,-0.9848121,15.16902,2.628066141485796,35.08547801463834
59,-4.373343812840606,51.01794960706619,-1.171897,15.40908,3.2014468128406057,35.6088696070662
60,-5.250008627283225,51.66286450044165,-1.393517,15.59951,3.8564916272832246,36.06335450044165
61,-6.063972450693563,52.39344024274207,-1.628279,15.83724,4.435693450693563,36.556200242742065
62,-6.951075937514389,53.032662025333266,-1.909394,16.031,5.041681937514389,37.00166202533327
63,-7.845627358761612,53.658002162715796,-2.18364,16.25791,5.661987358761612,37.400092162715794
64,-8.76457913838587,54.22335417446729,-2.477419,16.48134,6.28716013838587,37.742014174467286
65,-9.732382090280147,54.705881507986874,-2.812854,16.65771,6.9195280902801475,38.04817150798687
66,-10.666517491304667,55.258442359136836,-3.168635,16.89162,7.497882491304667,38.36682235913683
67,-11.67658604103645,55.659891783581536,-3.558518,17.11347,8.11806804103645,38.546421783581536
68,-12.69678871201712,56.01705998257841,-3.975381,17.29265,8.72140771201712,38.72440998257841
69,-13.744720478350818,56.29822607998577,-4.410526,17.49197,9.334194478350817,38.80625607998577
70,-14.807524821017662,56.511542286875596,-4.868512,17.62521,9.939012821017663,38.8863322868756
71,-15.86960036874827,56.674466038390044,-5.372255,17.79999,10.49734536874827,38.87447603839004
72,-16.934604945308223,56.80728672850104,-5.887262,17.95787,11.047342945308223,38.84941672850104
73,-17.996553094930572,56.875243419948475,-6.444529,18.049,11.552024094930573,38.826243419948476
74,-19.05010229958244,56.90908529976165,-7.011137,18.15574,12.038965299582442,38.75334529976165
75,-20.09840617607255,56.900586895317986,-7.603442,18.24184,12.49496417607255,38.65874689531799
76,-21.135201010518458,56.828127686430506,-8.252992,18.28627,12.882209010518457,38.541857686430504
77,-22.16104325105501,56.78150137447924,-8.902786,18.33142,13.258257251055008,38.45008137447924
78,-23.17487726969121,56.71534819633674,-9.593783,18.33353,13.581094269691208,38.38181819633674
79,-24.184083232427426,56.66171994271361,-10.27763,18.32822,13.906453232427426,38.33349994271361
80,-25.1741372536768,56.50717846962127,-10.99243,18.29695,14.1817072536768,38.21022846962127
81,-26.172344789916345,56.45706538215712,-11.73793,18.2624,14.434414789916344,38.19466538215712
82,-27.168013436095894,56.401014296136374,-12.54144,18.22514,14.626573436095894,38.17587429613637
83,-28.160218485698138,56.33653719060337,-13.31623,18.17976,14.843988485698139,38.15677719060337
84,-29.152148551131663,56.28913073959404,-14.12357,18.13721,15.028578551131663,38.15192073959405
85,-30.147847172050557,56.239031164465736,-14.93036,18.09812,15.217487172050557,38.140911164465734
86,-31.139991047207964,56.13322050092061,-15.80118,18.07756,15.338811047207964,38.05566050092061
87,-32.13963658432172,56.07625896211094,-16.66008,18.04356,15.47955658432172,38.03269896211094
88,-33.13980277205215,56.009884063427805,-17.55346,18.00715,15.586342772052149,38.00273406342781
89,-34.142875904048736,55.95951203535706,-18.44036,17.98098,15.702515904048738,37.97853203535706
90,-35.14730743946658,55.89958397463598,-19.38035,17.94148,15.76695743946658,37.95810397463598
91,-36.14452307495485,55.76810229395086,-20.30903,17.89376,15.835493074954847,37.87434229395086
92,-37.14564398620815,55.71307765205043,-21.26054,17.84686,15.88510398620815,37.86621765205043
93,-38.14666299826269,55.68610211007907,-22.23204,17.7912,15.91462299826269,37.89490211007907
94,-39.14320286181552,55.61303499442486,-23.2266,17.73257,15.916602861815516,37.880464994424855
95,-40.14125815344261,55.55500680071325,-24.25401,17.67332,15.887248153442606,37.881686800713254
