Frame,Predicted_X,Predicted_Z,Ground_Truth_X,Ground_Truth_Z,Error_X,Error_Z
0,-0.18616785584943346,0.9570555149104006,1.665335e-16,2.220446e-16,0.18616785584943363,0.9570555149104004
1,-0.09242152889056235,1.922862136374481,0.01210187,0.1267281,0.10452339889056235,1.7961340363744809
2,-0.10285877430093635,2.8837638010022384,0.03021791,0.268623,0.13307668430093633,2.6151408010022386
3,0.14328414353555352,3.8051894345839816,0.05987546,0.4305403,0.08340868353555353,3.3746491345839815
4,0.3060275509546788,4.745306718985406,0.1050408,0.6034613,0.20098675095467883,4.1418454189854055
5,0.4931879720867835,5.674452716813597,0.1652963,0.7870087,0.3278916720867835,4.887444016813597
6,0.6395129719375617,6.599513680541095,0.2401943,0.9812571,0.39931867193756176,5.618256580541096
7,0.9643721663907837,7.481827483006253,0.3220547,1.185453,0.6423174663907837,6.296374483006253
8,1.2977924901171707,8.359080645475348,0.4170054,1.399473,0.8807870901171706,6.959607645475348
9,1.6996307088502594,9.186674261414693,0.5318267,1.620036,1.1678040088502595,7.566638261414693
10,2.175490579609789,9.95634925398416,0.6772189,1.841928,1.498271679609789,8.11442125398416
11,2.7419061302604764,10.699995918939612,0.8328051,2.063052,1.9091010302604765,8.636943918939611
12,3.2773712677377502,11.412922475664459,0.9991018,2.286905,2.27826946773775,9.126017475664458
13,3.086500013891477,10.50541453651675,1.18805,2.5128,1.8984500138914768,7.992614536516749
14,3.738338154349194,11.177934775365156,1.399778,2.733367,2.338560154349194,8.444567775365156
15,4.520466458534162,11.701380226251356,1.634196,2.948016,2.8862704585341614,8.753364226251357
16,5.308312893824546,12.202092355535347,1.890112,3.160521,3.4182008938245456,9.041571355535346
17,6.0425404044482445,12.794406399786252,2.166152,3.369735,3.8763884044482446,9.424671399786252
18,6.843213425912447,13.292111367934385,2.465897,3.579897,4.377316425912447,9.712214367934386
19,7.659161701924477,13.78388890891263,2.784666,3.792151,4.874495701924477,9.99173790891263
20,8.532739740059583,14.157882460283433,3.131897,4.000366,5.400842740059582,10.157516460283434
21,9.389082965236723,14.589055895386107,3.507611,4.202254,5.881471965236723,10.386801895386107
22,10.231537955518657,15.048535367780024,3.909356,4.402127,6.322181955518658,10.646408367780024
23,11.133003324478777,15.382286749114973,4.338561,4.60041,6.794442324478776,10.781876749114973
24,12.042309680940757,15.717107960273228,4.794196,4.791823,7.248113680940757,10.925284960273228
25,12.92195339188955,16.137467116599993,5.277728,4.974126,7.644225391889551,11.163341116599993
26,13.845466694081411,16.46674621941359,5.789743,5.152037,8.055723694081411,11.31470921941359
27,14.710612705590103,16.93695567354753,6.329744,5.330723,8.380868705590103,11.606232673547531
28,15.63308595274986,17.29570446938613,6.895352,5.510973,8.73773395274986,11.78473146938613
29,16.599020649934072,17.509234729678614,7.490216,5.692965,9.108804649934072,11.816269729678613
30,17.558500133613297,17.75941560320491,8.109243,5.878028,9.449257133613298,11.88138760320491
31,18.484209234463712,18.116928264833515,8.752695,6.068197,9.731514234463713,12.048731264833515
32,18.840108154385575,19.00146466409441,9.421853,6.260273,9.418255154385575,12.74119166409441
33,19.80111056565578,19.235744772202604,10.11201,6.449695,9.68910056565578,12.786049772202604
34,20.781281816888555,19.382937538428028,10.82597,6.636983,9.955311816888555,12.745954538428027
35,21.753851112947714,19.570183790701027,11.55971,6.820541,10.194141112947714,12.749642790701026
36,22.736054613842228,19.70097102727843,12.31146,7.00076,10.424594613842228,12.700211027278431
37,23.70311595863653,19.911667041523025,13.08227,7.178249,10.620845958636531,12.733418041523024
38,24.674445683273746,20.051880897629616,13.86203,7.35029,10.812415683273745,12.701590897629615
39,25.650426741094837,20.16719799749899,14.64994,7.512325,11.000486741094836,12.654872997498991
40,26.632075012854912,20.272243195900955,15.44431,7.663696,11.187765012854912,12.608547195900956
41,27.61345100241709,20.33663528262767,16.24124,7.803818,11.372211002417089,12.532817282627672
42,28.578878715819116,20.516175327518404,17.04599,7.933466,11.532888715819116,12.582709327518405
43,29.543518864479516,20.669931604979976,17.85699,8.048258,11.686528864479516,12.621673604979975
44,30.496819578407887,20.8513370140222,18.67273,8.147356,11.824089578407886,12.7039810140222
45,31.428159428374954,21.11914611099131,19.49576,8.22821,11.932399428374953,12.890936110991309
46,32.39348988891364,21.13324415446519,20.32201,8.284769,12.071479888913643,12.848475154465188
47,33.35968287919365,21.16920013600754,21.15627,8.311045,12.20341287919365,12.85815513600754
48,34.32555636222933,21.126574427048595,21.99272,8.306307,12.33283636222933,12.820267427048595
49,35.29097344092695,21.070940759351156,22.83006,8.271717,12.460913440926948,12.799223759351156
50,36.245292103377544,20.92890573080314,23.6683,8.211107,12.576992103377545,12.71779873080314
51,37.1965715848082,20.780035219003565,24.50483,8.124873,12.691741584808199,12.655162219003566
52,38.14432268894606,20.596946752957777,25.33863,8.006449,12.805692688946063,12.590497752957777
53,39.08722238298456,20.396241974661827,26.16891,7.855574,12.918312382984556,12.540667974661826
54,40.03570046206461,20.202490520320133,26.99155,7.679836,13.04415046206461,12.522654520320133
55,40.963658528589825,19.941840483650545,27.81161,7.478533,13.152048528589823,12.463307483650546
56,41.89485210243769,19.674337439949404,28.63097,7.246691,13.263882102437687,12.427646439949404
57,42.81572649894562,19.382499120705518,29.43803,6.997717,13.377696498945621,12.384782120705518
58,43.72969464599207,19.04828110632093,30.23007,6.731675,13.499624645992068,12.31660610632093
59,44.61771191842447,18.69474247442485,31.01165,6.452447,13.60606191842447,12.24229547442485
60,45.55024829658799,18.48525144770646,31.78304,6.157692,13.767208296587988,12.32755944770646
61,46.39819573672799,18.045871258383233,32.55086,5.836955,13.847335736727992,12.208916258383233
62,47.277260358367926,17.67087621593521,33.31009,5.495463,13.967170358367923,12.175413215935208
63,48.14575381386744,17.261804329295035,34.06148,5.135804,14.084273813867433,12.126000329295035
64,49.02212535421876,16.86007295213273,34.8041,4.758144,14.21802535421876,12.10192895213273
65,49.88393816935051,16.40094867036966,35.5321,4.363872,14.351838169350508,12.037076670369661
66,50.711985141012846,15.903030668850992,36.24909,3.963231,14.462895141012844,11.939799668850991
67,51.65465607215255,15.633152360770938,36.95412,3.562206,14.700536072152545,12.070946360770938
68,52.533306691338375,15.227220343827705,37.64822,3.157985,14.885086691338373,12.069235343827705
69,53.364610498886975,14.729866055929339,38.33941,2.756405,15.025200498886974,11.973461055929338
70,54.20549248662663,14.268048586934107,39.02884,2.346023,15.17665248662663,11.922025586934106
71,55.012645688179845,13.714913630547871,39.70737,1.915654,15.305275688179847,11.799259630547871
72,55.84119744327877,13.182965014892154,40.387,1.476584,15.454197443278773,11.706381014892155
73,56.69038874406219,12.682866431502367,41.07846,1.032647,15.61192874406219,11.650219431502366
74,57.53956204480043,12.187848675879765,41.78415,0.5810905,15.75541204480043,11.606758175879765
75,58.369497366470824,11.667832650648922,42.50745,0.1215434,15.862047366470826,11.546289250648922
76,59.23207102222715,11.1924940917982,43.25224,-0.3378365,15.979831022227152,11.530330591798199
77,60.06479248292849,10.68002989703385,44.01652,-0.7952287,16.04827248292849,11.47525859703385
78,60.891542144812625,10.163732145640198,44.79847,-1.255569,16.093072144812623,11.419301145640198
79,61.76511353131628,9.714447537556422,45.59797,-1.718077,16.167143531316285,11.432524537556422
80,62.64618686819851,9.285030548222158,46.41671,-2.182613,16.22947686819851,11.467643548222158
81,63.48644783940175,8.779220312785526,47.25344,-2.652713,16.23300783940175,11.431933312785526
82,64.36543801683685,8.33670710105218,48.10244,-3.13258,16.262998016836846,11.469287101052181
83,65.24302271694211,7.899633442251022,48.96156,-3.62261,16.28146271694211,11.522243442251021
84,66.08973543361765,7.411238942759263,49.82913,-4.119797,16.26060543361765,11.531035942759264
85,66.95265033746028,6.951795217187973,50.70986,-4.626524,16.242790337460285,11.578319217187973
86,67.82085550332751,6.495926703221206,51.60092,-5.138527,16.219935503327505,11.634453703221205
87,68.69433252131704,6.058164423955652,52.4966,-5.654198,16.197732521317036,11.712362423955652
88,69.49853623029884,5.483629493348759,53.39938,-6.17036,16.09915623029884,11.653989493348758
89,70.36918924631532,5.028090961901211,54.29898,-6.686856,16.070209246315315,11.71494696190121
90,71.2451265513334,4.57544444839348,55.1975,-7.201418,16.0476265513334,11.77686244839348
91,72.13281879258311,4.152377290381503,56.09471,-7.714224,16.03810879258311,11.866601290381503
92,73.04033373467949,3.765067968354674,56.99227,-8.225644,16.048063734679495,11.990711968354674
93,73.91015751052181,3.3130739170311685,57.88905,-8.733355,16.021107510521816,12.046428917031168
94,74.81210291206376,2.9013480253585495,58.78294,-9.236703,16.02916291206376,12.13805102535855
95,75.6820687611316,2.4361666273712075,59.67603,-9.738335,16.006038761131606,12.174501627371207
96,76.5284928081288,1.9419262663065098,60.5683,-10.23718,15.960192808128802,12.17910626630651
97,77.40802746670282,1.5083999444254284,61.45389,-10.73111,15.954137466702818,12.239509944425429
98,78.27123590686799,1.06602081358876,62.33532,-11.22461,15.935915906867983,12.290630813588761
99,79.14271565607744,0.6261899474677928,63.20903,-11.72056,15.933685656077444,12.346749947467794
100,80.02600840118964,0.1812663759197053,64.07973,-12.22485,15.946278401189645,12.406116375919705
101,80.89975164120337,-0.2353322675491295,64.94007,-12.73747,15.95968164120336,12.502137732450871
102,81.71727313002702,-0.7656519885285813,65.79473,-13.24559,15.922543130027023,12.479938011471418
103,82.5385464740923,-1.2925878894442326,66.6375,-13.75919,15.901046474092297,12.466602110555767
104,83.39052040807934,-1.7612334896636632,67.47269,-14.27378,15.91783040807934,12.512546510336337
