Frame,Predicted_X,Predicted_Z,Ground_Truth_X,Ground_Truth_Z,Error_X,Error_Z
0,0.03295838315573553,1.0020629066425242,5.551115e-17,-4.440892e-16,0.032958383155735474,1.0020629066425246
1,0.04676343165252808,2.006145696425601,-0.04690294,0.8586941,0.09366637165252809,1.1474515964256007
2,0.04791661591623259,3.0106978836228637,-0.09374345,1.716275,0.1416600659162326,1.2944228836228637
3,0.060340925089435435,4.015751796759418,-0.1406429,2.574964,0.2009838250894354,1.4407877967594183
4,0.05136068870196074,5.020176927432681,-0.1874858,3.432648,0.23884648870196074,1.5875289274326811
5,0.021001339711980187,6.02314382337609,-0.2343818,4.291335,0.2553831397119802,1.73180882337609
6,-0.028869182721744036,7.026161196624952,-0.2812195,5.148987,0.25235031727825596,1.877174196624952
7,-0.0479618988979187,8.029776280367805,-0.3281178,6.007777,0.28015590110208133,2.0219992803678055
8,-0.0824255950303764,9.032598006381585,-0.3749547,6.865477,0.2925291049696236,2.167121006381585
9,-0.1341517594155071,10.034586491781933,-0.4218367,7.724036,0.2876849405844929,2.3105504917819335
10,-0.20020220446709464,11.032464581205682,-0.4687329,8.582886,0.2685306955329054,2.4495785812056816
11,-0.24509269421800975,12.03206726960791,-0.5155474,9.440275,0.27045470578199027,2.591792269607911
12,-0.29757938010177426,13.032713180204986,-0.562431,10.29896,0.26485161989822575,2.733753180204987
13,-0.24951755627479208,14.031293748139538,-0.6093087,11.15757,0.35979114372520793,2.873723748139538
14,-0.3248883306157717,15.026677423121246,-0.6562052,12.01541,0.33131686938422833,3.0112674231212466
15,-0.4144681640898328,16.023054263626463,-0.7018788,12.86965,0.28741063591016724,3.153404263626463
16,-0.4642519684337928,17.020635751089436,-0.7498241,13.73146,0.2855721315662072,3.289175751089436
17,-0.5453812826072864,18.018543739251594,-0.7992511,14.60026,0.25386981739271364,3.418283739251594
18,-0.6001705772054746,19.01718380981889,-0.8546642,15.47957,0.25449362279452536,3.537613809818888
19,-0.6812904336474758,20.013658153712235,-0.9072868,16.3694,0.22599636635252418,3.6442581537122365
20,-0.7159252893449436,21.01277330839818,-0.9609163,17.26896,0.24499101065505635,3.743813308398181
21,-0.8017820383749914,22.00909241633834,-1.011589,18.17318,0.20980696162500867,3.835912416338342
22,-0.8624996024281866,23.006977573850683,-1.066256,19.08411,0.20375639757181352,3.9228675738506844
23,-0.9720429069657351,24.002587547461296,-1.118651,19.99722,0.14660809303426492,4.005367547461297
24,-1.0161126400340563,25.00135804561763,-1.17184,20.91368,0.15572735996594367,4.087678045617629
25,-1.050688308800317,26.00044376829506,-1.224279,21.84042,0.17359069119968296,4.1600237682950585
26,-1.1027652287497245,26.995338811449074,-1.280807,22.77432,0.17804177125027554,4.221018811449074
27,-1.2001905038124203,27.986974134269857,-1.334841,23.70953,0.13465049618757963,4.277444134269857
28,-1.2787266976751166,28.980236980536915,-1.385747,24.65175,0.10702030232488347,4.3284869805369155
29,-1.3016995926185142,29.977719718336846,-1.436633,25.59694,0.13493340738148585,4.380779718336846
30,-1.3985634818530197,30.96743259909378,-1.487044,26.54471,0.08848051814698032,4.422722599093781
31,-1.4557685835145298,31.962347469569487,-1.538025,27.49627,0.08225641648547022,4.466077469569488
32,-1.588953676067867,32.9494694862656,-1.586551,28.45466,0.002402676067867038,4.4948094862655985
33,-1.6114117259054284,33.94925586055565,-1.633363,29.42293,0.021951274094571538,4.526325860555652
34,-1.6441015564308248,34.94926195321057,-1.680971,30.39839,0.03686944356917521,4.550871953210574
35,-1.7128759169683612,35.94698564274183,-1.728893,31.37765,0.016017083031638846,4.56933564274183
36,-1.7596882757180683,36.945653992846594,-1.768976,32.35714,0.009287724281931808,4.588513992846593
37,-1.8152451160000453,37.943821359139726,-1.815834,33.33631,0.0005888839999546036,4.607511359139728
38,-1.8723634093440353,38.94209842669056,-1.870663,34.32021,0.0017004093440353696,4.62188842669056
39,-1.9294703770603074,39.93830500424837,-1.92978,35.33097,0.0003096229396926109,4.60733500424837
40,-1.977114735462645,40.93573699728516,-1.993748,36.38751,0.01663326453735503,4.5482269972851626
41,-2.0496355881453963,41.93189876076186,-2.061112,37.4285,0.011476411854603796,4.503398760761861
42,-2.0998756948037722,42.93139636649061,-2.126953,38.47151,0.02707730519622764,4.459886366490608
43,-2.1696769094497927,43.92507886919183,-2.190967,39.50365,0.021290090550207363,4.421428869191828
