Frame,Predicted_X,Predicted_Z,Ground_Truth_X,Ground_Truth_Z,Error_X,Error_Z
0,0.00032133518408375736,-0.9515055451975163,5.551115e-17,2.220446e-16,0.00032133518408370185,0.9515055451975165
1,-0.6389288405636686,-0.1786477057328687,-0.004596714,0.09154274,0.6343321265636687,0.2701904457328687
2,-0.6469738828478632,0.907154066666226,-0.01001116,0.1857373,0.6369627228478631,0.721416766666226
3,0.07805941940271,1.5415802077402496,-0.01753371,0.2834672,0.09559312940271,1.2581130077402496
4,0.06971096060011761,2.5763099809570456,-0.02863192,0.38731,0.09834288060011762,2.1889999809570457
5,-0.11343294645063712,3.5719129946619055,-0.04273697,0.5011396,0.07069597645063712,3.0707733946619054
6,-0.2462738282229599,4.615949040304081,-0.06000009,0.6279359,0.1862737382229599,3.988013140304081
7,-0.4420421472938423,5.642758188526527,-0.08275693,0.7669396,0.3592852172938423,4.875818588526528
8,0.03389138603722258,4.771835031245792,-0.1090497,0.9191805,0.14294108603722258,3.852654531245792
9,-0.18001445414337042,5.796308124256501,-0.1415335,1.081913,0.03848095414337041,4.714395124256501
10,-0.514863327595239,6.812460418796865,-0.1816057,1.251378,0.333257627595239,5.5610824187968655
11,-0.22639021600782533,5.860365067667774,-0.2325643,1.425643,0.006174083992174673,4.434722067667774
12,-0.5202915754008854,6.861572007846206,-0.293459,1.60414,0.22683257540088542,5.257432007846206
13,-0.7098266958895385,7.893757779981736,-0.3616512,1.78864,0.3481754958895385,6.105117779981736
14,-0.16496493537125156,7.035098378523813,-0.4366243,1.979231,0.27165936462874846,5.055867378523812
15,-0.6597083155590051,7.945057182971716,-0.5224919,2.17302,0.1372164155590051,5.772037182971716
16,-1.1589952053315766,8.909035099540315,-0.620094,2.368741,0.5389012053315766,6.540294099540315
17,-1.6595504291429335,9.806733026518257,-0.7248452,2.565689,0.9347052291429335,7.241044026518257
18,-2.2275123454255095,10.743437331107701,-0.8394934,2.758285,1.3880189454255096,7.9851523311077015
19,-2.792022515713743,11.66027982868069,-0.9687591,2.950416,1.823263415713743,8.709863828680689
20,-1.9794087030318026,11.102904013981599,-1.103633,3.142085,0.8757757030318025,7.960819013981599
21,-2.570463805115858,10.17024424222424,-1.242764,3.333105,1.3276998051158582,6.837139242224239
22,-3.2636592920844008,10.953985180846036,-1.392475,3.523028,1.8711842920844008,7.430957180846036
23,-4.0890398366176175,11.677123191953976,-1.564446,3.706267,2.5245938366176173,7.970856191953976
24,-5.159902007008121,11.855820579457097,-1.761568,3.880703,3.398334007008121,7.9751175794570965
25,-4.370079854342064,11.18431451460815,-1.969361,4.049498,2.400718854342064,7.134816514608151
26,-5.276077780483262,11.883901635907575,-2.187835,4.215884,3.0882427804832617,7.668017635907575
27,-6.08099411199095,12.568312501428451,-2.415527,4.382391,3.6654671119909503,8.185921501428451
28,-6.984200604858744,13.219624977657036,-2.663146,4.540774,4.321054604858745,8.678850977657035
