Frame,Predicted_X,Predicted_Z,Ground_Truth_X,Ground_Truth_Z,Error_X,Error_Z
0,-0.7687485365565961,0.5751892492879466,5.551115e-17,-4.440892e-16,0.7687485365565961,0.575189249287947
1,0.060393016912628994,1.1982628710619017,-0.04690294,0.8586941,0.107295956912629,0.33956877106190164
2,0.089714785149041,2.217040087330691,-0.09374345,1.716275,0.183458235149041,0.500765087330691
3,-0.1539979903813404,3.170830912254846,-0.1406429,2.574964,0.013355090381340418,0.5958669122548459
4,-0.25762965346682054,2.1970271934314134,-0.1874858,3.432648,0.07014385346682053,1.2356208065685865
5,-0.7881095195601826,3.1146986774348835,-0.2343818,4.291335,0.5537277195601826,1.1766363225651166
6,-0.7381248563356063,4.091550949818937,-0.2812195,5.148987,0.4569053563356063,1.057436050181063
7,-0.7692563464495054,5.0307091136268,-0.3281178,6.007777,0.44113854644950534,0.9770678863731996
8,-0.8969969095041189,6.00433348270441,-0.3749547,6.865477,0.522042209504119,0.8611435172955906
9,-1.1402837862687563,6.977671191723836,-0.4218367,7.724036,0.7184470862687562,0.746364808276164
10,-0.8510977110986616,7.930682006030827,-0.4687329,8.582886,0.3823648110986616,0.6522039939691728
11,-0.9870997866417457,8.86734190949298,-0.5155474,9.440275,0.4715523866417457,0.5729330905070196
12,-0.43387367874101146,9.672015089678942,-0.562431,10.29896,0.12855732125898856,0.6269449103210576
13,-0.5791776258688179,10.65586555879576,-0.6093087,11.15757,0.0301310741311821,0.5017044412042395
14,-0.7512868269528398,11.589547593487229,-0.6562052,12.01541,0.09508162695283973,0.4258624065127705
15,-0.7968589085367535,12.571240802232005,-0.7018788,12.86965,0.09498010853675343,0.29840919776799524
16,-0.9115766387055957,13.571225970568312,-0.7498241,13.73146,0.1617525387055957,0.16023402943168819
17,-0.35735292538403873,14.40208192004437,-0.7992511,14.60026,0.44189817461596126,0.19817807995563008
18,-0.8532387787958262,13.560258329042476,-0.8546642,15.47957,0.0014254212041737713,1.9193116709575246
19,-0.8277770784320342,14.527016639053,-0.9072868,16.3694,0.07950972156796576,1.8423833609469984
20,-0.725974540403671,15.529479669599791,-0.9609163,17.26896,0.2349417595963289,1.7394803304002089
21,-0.43761627391176006,16.406755618490994,-1.011589,18.17318,0.57397272608824,1.7664243815090046
22,-0.28153277391551856,17.362514655181055,-1.066256,19.08411,0.7847232260844815,1.7215953448189438
23,-0.44603321009562746,18.358453615656355,-1.118651,19.99722,0.6726177899043726,1.6387663843436435
24,-0.8201437325999998,19.11549264178994,-1.17184,20.91368,0.35169626740000015,1.7981873582100611
25,-0.7145098390177221,20.04557938281937,-1.224279,21.84042,0.5097691609822778,1.7948406171806326
26,-1.2568450477193485,20.82912923502438,-1.280807,22.77432,0.023961952280651566,1.9451907649756208
27,-1.1782627873724478,21.775240878148796,-1.334841,23.70953,0.15657821262755212,1.9342891218512044
28,-0.3197208044955736,21.533896578327134,-1.385747,24.65175,1.0660261955044263,3.1178534216728657
29,-0.44992344140020524,22.48856321195074,-1.436633,25.59694,0.9867095585997948,3.1083767880492594
30,-0.373127692957338,21.4776033728383,-1.487044,26.54471,1.113916307042662,5.067106627161699
31,-0.4184444974926207,22.434063449511697,-1.538025,27.49627,1.1195805025073793,5.062206550488302
32,-0.2836486791602344,23.445664102494717,-1.586551,28.45466,1.3029023208397656,5.008995897505283
33,-1.0282754196616277,24.14603273057513,-1.633363,29.42293,0.6050875803383722,5.276897269424872
34,-0.968033631613857,25.09908291152171,-1.680971,30.39839,0.712937368386143,5.29930708847829
35,-0.9263226880784493,26.07179710113809,-1.728893,31.37765,0.8025703119215507,5.305852898861911
36,-0.6277484911801179,27.070060040789965,-1.768976,32.35714,1.1412275088198822,5.287079959210036
37,-0.4960269943105875,27.991809500852437,-1.815834,33.33631,1.3198070056894124,5.344500499147561
38,-0.5301352514973785,28.978071369559945,-1.870663,34.32021,1.3405277485026215,5.342138630440058
39,-0.45216462230508137,29.944051371472685,-1.92978,35.33097,1.4776153776949186,5.386918628527315
40,-0.2967522396472777,30.868072462809604,-1.993748,36.38751,1.6969957603527224,5.519437537190395
41,-0.23296628486716292,31.827247643808946,-2.061112,37.4285,1.828145715132837,5.601252356191054
42,-0.20599771032516037,32.82337542144595,-2.126953,38.47151,1.9209552896748394,5.64813457855405
43,-0.3047832899814416,33.82678579179692,-2.190967,39.50365,1.8861837100185586,5.676864208203078
44,-0.8667422493400279,34.64868021736734,-2.256115,40.53855,1.389372750659972,5.889869782632658
45,-0.1632417837227481,34.105404295493685,-2.32994,41.56111,2.166698216277252,7.455705704506315
46,-0.23868298281979178,35.05953392968886,-2.399728,42.58303,2.1610450171802085,7.52349607031114
47,-0.8629885669252517,35.87847419959161,-2.465214,43.59302,1.6022254330747483,7.714545800408395
48,-0.6114080102752656,34.97653225322626,-2.535885,44.5979,1.9244769897247345,9.621367746773743
49,-0.37525459789830024,35.968892229130965,-2.600016,45.59882,2.2247614021017,9.629927770869038
50,-0.41413521075533954,36.92476545941658,-2.661881,46.59803,2.247745789244661,9.673264540583425
51,0.28046242598153726,37.702148855392764,-2.728914,47.59275,3.009376425981537,9.890601144607238
52,1.0646679475049095,37.199413528413054,-2.800794,48.57856,3.865461947504909,11.37914647158695
53,0.6129691949394218,38.03077191785681,-2.871336,49.556,3.484305194939422,11.525228082143187
54,0.189629152848295,38.90239451107206,-2.937935,50.53773,3.127564152848295,11.635335488927943
55,0.8917563407585567,39.585907133109636,-3.002463,51.51845,3.894219340758557,11.932542866890365
56,0.9125055750810322,40.57274494888971,-3.065844,52.49501,3.9783495750810323,11.922265051110294
57,0.8928457403956636,41.54361831269514,-3.130185,53.46498,4.023030740395663,11.92136168730486
58,1.1903225595777984,42.46185577841298,-3.19152,54.42804,4.381842559577798,11.96618422158702
59,1.254192280177233,43.449550996594944,-3.248811,55.39178,4.503003280177233,11.942229003405053
60,1.284472772501167,44.412330982516615,-3.310922,56.35039,4.595394772501168,11.938059017483383
61,1.4250647352625219,45.338136843644065,-3.371514,57.31251,4.796578735262521,11.974373156355938
62,1.2465808820737205,46.334589539360316,-3.438994,58.274,4.685574882073721,11.939410460639685
63,1.2339004867598935,47.32953674909275,-3.511313,59.2254,4.745213486759893,11.895863250907247
64,1.4915284189743225,48.31574258479616,-3.579193,60.16633,5.070721418974323,11.85058741520384
65,1.719907429823619,49.27298906853994,-3.641784,61.09125,5.361691429823619,11.81826093146006
66,2.109157102559012,48.366018058617016,-3.703384,62.00632,5.8125411025590115,13.640301941382987
67,1.2367987370976108,48.84492644505577,-3.776035,62.91678,5.01283373709761,14.071853554944234
68,1.516653878281753,49.76704469415785,-3.84394,63.81519,5.360593878281753,14.048145305842148
69,1.7441586877571391,50.780420380742726,-3.912602,64.69786,5.6567606877571395,13.91743961925728
70,1.792630417790714,51.76527950385174,-3.978228,65.56672,5.7708584177907145,13.801440496148267
71,1.641411945081881,52.72694862601556,-4.046625,66.42163,5.688036945081881,13.69468137398443
