Frame,Predicted_X,Predicted_Z,Ground_Truth_X,Ground_Truth_Z,Error_X,Error_Z
0,-0.04525753508195415,1.0019558738690213,5.551115e-17,-4.440892e-16,0.04525753508195421,1.0019558738690217
1,-0.06397205774334856,2.0065681834987807,-0.04690294,0.8586941,0.017069117743348565,1.1478740834987806
2,-0.027560438163927677,3.0101538293640617,-0.09374345,1.716275,0.06618301183607234,1.2938788293640617
3,-0.06106750750623288,4.015467349340726,-0.1406429,2.574964,0.0795753924937671,1.4405033493407262
4,-0.1244904273567093,5.018033755529325,-0.1874858,3.432648,0.0629953726432907,1.5853857555293254
5,-0.172677820240878,6.021483807578061,-0.2343818,4.291335,0.06170397975912201,1.730148807578061
6,-0.2550205872889294,7.022771074964182,-0.2812195,5.148987,0.02619891271107061,1.873784074964182
7,-0.2765097655156864,8.026937227633901,-0.3281178,6.007777,0.051608034484313614,2.0191602276339013
8,-1.1380191992916457,7.511094098715523,-0.3749547,6.865477,0.7630644992916458,0.6456170987155225
9,-1.1667313290941321,8.512576531692941,-0.4218367,7.724036,0.7448946290941321,0.7885405316929415
10,-1.2185361658869498,9.513573483408877,-0.4687329,8.582886,0.7498032658869498,0.9306874834088763
11,-1.2364949424438811,10.51532644852072,-0.5155474,9.440275,0.7209475424438812,1.0750514485207194
12,-1.2162042653891445,11.516281060905635,-0.562431,10.29896,0.6537732653891445,1.2173210609056362
13,-1.2573240670596533,12.516890194212161,-0.6093087,11.15757,0.6480153670596532,1.3593201942121613
14,-1.269141935279338,13.516343273082134,-0.6562052,12.01541,0.612936735279338,1.5009332730821345
15,-1.2865714023700998,14.517960612859165,-0.7018788,12.86965,0.5846926023700998,1.6483106128591647
16,-1.348165122059647,15.51581747872541,-0.7498241,13.73146,0.5983410220596469,1.7843574787254095
17,-1.296108379704562,16.51582116009823,-0.7992511,14.60026,0.49685727970456206,1.91556116009823
18,-1.346025483136434,17.51316845471671,-0.8546642,15.47957,0.491361283136434,2.0335984547167083
19,-1.3815441831675328,18.512275295626072,-0.9072868,16.3694,0.47425738316753285,2.142875295626073
20,-1.3815533922556344,19.512556052920644,-0.9609163,17.26896,0.4206370922556345,2.243596052920644
21,-1.4027468979717286,20.5118605007468,-1.011589,18.17318,0.3911578979717285,2.3386805007468006
22,-1.4573200766063978,21.509679275847407,-1.066256,19.08411,0.39106407660639775,2.4255692758474083
23,-1.56012407010332,22.50184116202776,-1.118651,19.99722,0.44147307010332004,2.5046211620277603
24,-1.6460216930871583,23.49826178533435,-1.17184,20.91368,0.4741816930871583,2.5845817853343505
25,-1.7108955510880473,24.49519063842459,-1.224279,21.84042,0.48661655108804736,2.654770638424587
26,-1.7672215001839395,25.49243785638331,-1.280807,22.77432,0.4864145001839395,2.718117856383312
27,-1.8114521451846275,26.486651123323337,-1.334841,23.70953,0.47661114518462755,2.7771211233233366
28,-1.8790818526714692,27.482679159811955,-1.385747,24.65175,0.49333485267146915,2.830929159811955
29,-1.8821727452743402,28.481207906118012,-1.436633,25.59694,0.44553974527434015,2.884267906118012
30,-1.8452926132591385,29.477608236479938,-1.487044,26.54471,0.3582486132591385,2.9328982364799394
31,-1.8838008646174607,30.47428379592278,-1.538025,27.49627,0.3457758646174607,2.978013795922781
32,-1.9362251228061842,31.471666491893426,-1.586551,28.45466,0.34967412280618415,3.017006491893426
33,-1.9943776686844417,32.4686194998622,-1.633363,29.42293,0.36101466868444176,3.045689499862199
34,-2.039523566969839,33.46685548495932,-1.680971,30.39839,0.35855256696983906,3.0684654849593187
35,-2.0737629793914,34.46610456790212,-1.728893,31.37765,0.34486997939139985,3.0884545679021222
36,-2.2194473401017674,35.45512529921702,-1.768976,32.35714,0.45047134010176726,3.0979852992170223
37,-2.2290103175600278,36.454820325355286,-1.815834,33.33631,0.4131763175600278,3.118510325355288
38,-2.2743062239478715,37.45380593103464,-1.870663,34.32021,0.40364322394787155,3.133595931034634
39,-2.272052796079008,38.451571975960135,-1.92978,35.33097,0.34227279607900796,3.1206019759601347
40,-2.351020368346673,39.44814263123422,-1.993748,36.38751,0.35727236834667275,3.0606326312342205
41,-2.4248390243085876,40.446314653196204,-2.061112,37.4285,0.3637270243085875,3.0178146531962042
42,-2.5336317142857903,41.43919254296146,-2.126953,38.47151,0.4066787142857904,2.9676825429614553
43,-2.6201841296806117,42.43171653678197,-2.190967,39.50365,0.42921712968061154,2.9280665367819694
44,-2.6418600589829486,43.43130045870664,-2.256115,40.53855,0.38574505898294875,2.8927504587066366
45,-2.734301977873539,44.42618757800979,-2.32994,41.56111,0.4043619778735388,2.865077578009789
46,-2.7877811193053765,45.424126164192565,-2.399728,42.58303,0.38805311930537645,2.841096164192564
47,-2.84377224661584,46.42192612782156,-2.465214,43.59302,0.37855824661584014,2.828906127821554
48,-2.902957683895376,47.42019351316367,-2.535885,44.5979,0.3670726838953762,2.8222935131636646
49,-3.0106468224775793,48.41482241875154,-2.600016,45.59882,0.4106308224775792,2.8160024187515376
50,-3.1170438021728213,49.40770764103446,-2.661881,46.59803,0.4551628021728211,2.8096776410344617
51,-3.1804963181441197,50.40521900339591,-2.728914,47.59275,0.45158231814411964,2.812469003395911
52,-3.2349802220253663,51.40301103472245,-2.800794,48.57856,0.4341862220253665,2.8244510347224434
53,-3.159772979739257,52.39966749450471,-2.871336,49.556,0.2884369797392572,2.8436674945047145
54,-3.2140452619984403,53.39711247813882,-2.937935,50.53773,0.27611026199844035,2.8593824781388193
55,-3.263716919371281,54.39336746355578,-3.002463,51.51845,0.26125391937128084,2.874917463555775
56,-3.280341027079513,55.39064135470471,-3.065844,52.49501,0.21449702707951301,2.8956313547047117
57,-3.4332752847997647,56.377308118072996,-3.130185,53.46498,0.30309028479976474,2.912328118072999
58,-3.4962752407009945,57.37393013963637,-3.19152,54.42804,0.30475524070099436,2.9458901396363686
59,-3.5373561957072877,58.37179681336844,-3.248811,55.39178,0.28854519570728776,2.9800168133684437
60,-3.60518976228029,59.36844772704398,-3.310922,56.35039,0.29426776228029006,3.0180577270439812
61,-3.8067059436152593,60.34677081376996,-3.371514,57.31251,0.43519194361525937,3.0342608137699543
62,-3.8760084380378754,61.34260875925863,-3.438994,58.274,0.4370144380378753,3.0686087592586304
63,-4.10303021587152,62.31622586085128,-3.511313,59.2254,0.5917172158715203,3.0908258608512824
64,-4.208614101905136,63.310458298594206,-3.579193,60.16633,0.6294211019051357,3.144128298594204
65,-4.285598853112184,64.30594963842664,-3.641784,61.09125,0.6438148531121839,3.2146996384266373
66,-4.3038110167390995,65.30187275560218,-3.703384,62.00632,0.6004270167390997,3.2955527556021735
67,-4.347685797665366,66.30048057937664,-3.776035,62.91678,0.5716507976653662,3.3837005793766366
68,-4.4041804045388755,67.29343235897375,-3.84394,63.81519,0.5602404045388756,3.478242358973745
69,-4.444414524858356,68.2925651475823,-3.912602,64.69786,0.5318125248583558,3.594705147582289
70,-4.539721675432403,69.28903694770314,-3.978228,65.56672,0.5614936754324025,3.722316947703135
71,-4.923841973222341,70.20410282621027,-4.046625,66.42163,0.8772169732223416,3.782472826210281
72,-5.064219110368887,71.1947170656676,-4.114442,67.26455,0.9497771103688866,3.9301670656676038
73,-5.090103620684267,72.1949413894707,-4.179994,68.09328,0.9101096206842669,4.101661389470706
74,-5.122888599164083,73.19499200291415,-4.244856,68.90994,0.8780325991640829,4.285052002914142
75,-5.176869252233048,74.19354438758711,-4.313021,69.71424,0.8638482522330477,4.479304387587106
76,-5.2918537149769325,75.18321636752636,-4.381935,70.50799,0.9099187149769321,4.675226367526349
77,-5.352701993923576,76.1804690365347,-4.44551,71.28437,0.9071919939235764,4.896099036534707
