Frame,Predicted_X,Predicted_Z,Ground_Truth_X,Ground_Truth_Z,Error_X,Error_Z
0,-0.01918615512333627,1.0045028750893088,1.110223e-16,-2.220446e-16,0.019186155123336383,1.004502875089309
1,-0.1132758199071457,-0.017951866547721407,0.005542524,1.528975,0.11881834390714571,1.5469268665477214
2,-0.061440159033659195,0.9486925771926873,0.005664279,3.052409,0.06710443803365919,2.1037164228073126
3,-0.04014105818218438,1.9436339144474024,0.003267206,4.566315,0.04340826418218438,2.622681085552598
4,-0.044114220571506615,2.945591729345158,-0.006648871,6.079413,0.037465349571506615,3.133821270654842
5,-0.1413792426252791,3.9689552163439163,-0.01843176,7.615299,0.1229474826252791,3.646343783656084
6,-0.16746734725601076,2.9968862240496525,-0.03171614,9.099118,0.13575120725601075,6.102231775950348
7,-0.17817182464897108,3.9900755827176564,-0.04480997,10.59934,0.13336185464897107,6.609264417282343
8,0.16417841391980842,3.0505852705846195,-0.06193958,12.09423,0.2261179939198084,9.04364472941538
9,0.09941413788513732,4.090238502542018,-0.08195167,13.58737,0.18136580788513734,9.497131497457982
10,0.02546058085932014,3.0985965377808267,-0.1077803,15.07594,0.13324088085932012,11.977343462219173
11,0.1691178855737755,2.1559294973276146,-0.1383473,16.56039,0.3074651855737755,14.404460502672388
12,-0.11294580320531533,3.110202065507682,-0.1727573,18.0428,0.05981149679468467,14.932597934492318
13,0.012340653052532069,4.123267087851576,-0.2058484,19.51642,0.21818905305253206,15.393152912148423
14,0.45752715169820446,3.2663477415950535,-0.2386867,20.98968,0.6962138516982045,17.723332258404945
15,1.1671098245531675,2.563796407129035,-0.2678747,22.45164,1.4349845245531676,19.887843592870965
16,1.4770928275053874,3.4628661713468523,-0.2977989,23.90871,1.7748917275053873,20.445843828653146
17,1.5462231372203306,4.463539849712415,-0.3286901,25.36099,1.8749132372203305,20.897450150287586
18,1.0698310565213711,5.318038560122863,-0.3584,26.80201,1.4282310565213712,21.483971439877138
19,1.0571113163075672,6.337621385612648,-0.3881643,28.23509,1.4452756163075673,21.89746861438735
20,0.8551577741962735,7.29232077721739,-0.4156875,29.6606,1.2708452741962735,22.368279222782608
21,0.8531510309518876,8.277376962167182,-0.4428034,31.08204,1.2959544309518876,22.804663037832817
22,1.5132518067062275,9.001972753100981,-0.4678629,32.49337,1.9811147067062276,23.49139724689902
23,1.3890298501872322,9.963176461052068,-0.4937117,33.88789,1.8827415501872322,23.92471353894793
24,1.3251333604776554,10.962202205344534,-0.523018,35.27199,1.8481513604776554,24.30978779465547
25,1.3032125901137859,12.000567950456126,-0.5548668,36.63973,1.8580793901137858,24.639162049543874
26,1.3343168549159607,11.068313068760489,-0.5831612,37.99599,1.9174780549159607,26.92767693123951
27,1.1880350485441395,12.047105608329904,-0.6110062,39.33019,1.7990412485441396,27.283084391670098
28,1.246055505551878,13.044592509471505,-0.635159,40.65401,1.881214505551878,27.609417490528493
29,1.2399164449352142,14.03938308249056,-0.6559744,41.95719,1.8958908449352143,27.917806917509438
30,1.053555565472112,14.993231083746336,-0.6731874,43.23955,1.726742965472112,28.246318916253664
31,1.4162671308681345,14.101828590803901,-0.6865415,44.50289,2.1028086308681346,30.4010614091961
32,1.4387840100330258,15.107897221729978,-0.6935884,45.74413,2.132372410033026,30.63623277827002
33,1.52687319886891,14.14178718211124,-0.6959569,46.97748,2.22283009886891,32.835692817888756
